grass_region,category_group,seller_type,shopee_item_id,shopee_model_id,competitor_item_id,competitor_model_id,shopee_model_price_usd,shopee_model_price,competitor_model_price,shopee_gmv_usd,shopee_order,shopee_model_competitiveness_status
ID,Electronics,Cross Border,4155696995,5844151913,2357090043,3802350302,172.7364035,2674045,2799513,24183.0884,140,Shopee < CPT
SG,Fashion,Non-Mall,1081192496,7615371823,3438410442,8518952204,34.23094589,46,53,4998.348078,148,Shopee < CPT
ID,Fashion,Mall,8393719261,5712705559,127886348,8905926448,279.6881653,4329712,5099222,52581.36727,188,Shopee < CPT
ID,Fashion,Non-Mall,4486406666,7638435368,7788773176,3088798716,41.79987767,647083,635427,250.7992636,6,Shopee > CPT
SG,Electronics,Cross Border,8392490138,3085981726,2897902830,3382233250,2.027289508,2,1,180.6101098,123,Shopee > CPT
SG,FMCG,Non-Mall,4081840478,2518443875,240574232,1250205405,161.5134243,219,260,31353.47454,195,Shopee < CPT
ID,Lifestyle,Long Tail (LT),244835490,1369488354,8595180645,7750416614,106.5150467,1648906,1741227,17574.98078,165,Shopee < CPT
TH,Electronics,Cross Border,9970154864,3495865883,6520565302,5877172108,152.5662248,5566,5370,30357.36505,199,Shopee > CPT
ID,Electronics,Cross Border,8662975938,6041994100,9803069173,1955650858,15.05608672,233075,216203,1370.09948,91,Shopee > CPT
ID,FMCG,Non-Mall,8055031717,5573920021,7481409911,9067152069,109.0627139,1688345,1454900,14614.4007,134,Shopee > CPT
TH,Lifestyle,Long Tail (LT),2131482339,7224467293,3105716747,8221169022,24.59799822,897,1055,3318.898771,135,Shopee < CPT
ID,Electronics,Non-Mall,4839253873,7941029416,9815213556,7311716347,401.4422803,6214527,6832239,22079.32463,55,Shopee < CPT
SG,Lifestyle,Cross Border,7428384664,6437759540,3596741249,4601705401,31.01249717,42,43,308.358724,10,Shopee < CPT
ID,Fashion,Long Tail (LT),8032646298,9585066876,1327094011,3119585257,346.3511241,5361688,6267489,31864.29999,92,Shopee < CPT
VN,FMCG,Non-Mall,4610099623,9172943219,4078258599,8778938841,155.4145263,3780846,3086321,932.4869386,6,Shopee > CPT
ID,Fashion,Long Tail (LT),7928478788,2818139149,5704008017,3761325540,300.6975304,4654948,4643735,30370.44979,101,Shopee > CPT
MY,FMCG,Cross Border,2138192610,3734159756,6309674696,784920628,37.42085615,175,191,2688.430149,72,Shopee < CPT
ID,Lifestyle,Mall,6453843397,5224426424,4585645313,278349167,376.162477,5823183,4659273,5266.274474,14,Shopee > CPT
ID,FMCG,Long Tail (LT),333257011,7210441302,4452085166,4777952952,71.3586779,1104668,1222139,642.2280934,9,Shopee < CPT
ID,Electronics,Non-Mall,2676231018,7520101980,621769714,3459222166,124.7321013,1930915,1988907,5488.211621,44,Shopee < CPT
ID,Electronics,Cross Border,2790970936,1829718696,4581130009,8385160522,40.09815511,620739,536071,3408.340493,85,Shopee > CPT
ID,Fashion,Cross Border,7200767874,2116184098,7648392877,2245025257,17.6080711,272581,306587,1461.465909,83,Shopee < CPT
VN,Fashion,Long Tail (LT),8586500952,4315774830,8076276613,156528578,290.7090487,7072224,6171063,52036.9169,179,Shopee > CPT
ID,Lifestyle,Cross Border,2197256618,1726145451,1229309230,1375187412,189.6675472,2936148,3362038,37554.16841,198,Shopee < CPT
ID,Electronics,Mall,105938524,9209253016,5886584508,2567149442,308.4039255,4774246,4934773,16653.8086,54,Shopee < CPT
MY,FMCG,Long Tail (LT),7161544366,4365298447,9716756403,2199662072,28.79224974,134,125,1829.839441,64,Shopee > CPT
ID,Electronics,Mall,38720368,5960147120,8452136835,8009803149,154.2032408,2387143,1919075,3084.064468,20,Shopee > CPT
TH,FMCG,Long Tail (LT),3381215432,6534723836,7343492262,4917612555,8.029881385,292,291,944.3492799,118,Shopee > CPT
ID,Electronics,Non-Mall,7585553219,2515954850,6537798946,6121980655,35.21974731,545219,572021,6656.5286,189,Shopee < CPT
TH,Lifestyle,Cross Border,7411922701,9536387515,3357854107,4293247543,27.12905149,989,970,4851.958944,179,Shopee > CPT
ID,Lifestyle,Cross Border,5206090602,3212569856,8804398431,2404502675,165.8186532,2566955,2324182,22551.33103,136,Shopee > CPT
TH,Lifestyle,Mall,7679760637,9776923996,6074094415,9663674445,276.9258004,10104,9327,8584.654598,31,Shopee > CPT
PH,Lifestyle,Non-Mall,8454554632,1150975636,5775617137,4758698037,184.9477539,10465,10351,26077.42471,141,Shopee > CPT
TH,FMCG,Long Tail (LT),140153210,5915438245,6184410926,5090455283,190.4719666,6949,6297,33329.45062,175,Shopee > CPT
VN,Fashion,Long Tail (LT),8615986791,9570074922,8411935960,7672622323,30.45046342,740783,720133,3014.593238,99,Shopee > CPT
TH,Fashion,Cross Border,2309237080,7906913441,7549830133,6396014956,319.2154351,11647,11302,41817.02822,131,Shopee > CPT
ID,FMCG,Long Tail (LT),228450504,9694023436,5012191711,4232246118,115.7073024,1791206,1951749,12496.38242,108,Shopee < CPT
ID,FMCG,Non-Mall,8035362201,2779985874,5768891663,8929522079,391.515521,6060856,6021008,31321.24156,80,Shopee > CPT
ID,FMCG,Mall,8206081607,5361902580,8146290362,6860353398,317.4785078,4914726,4659033,46669.34027,147,Shopee > CPT
TH,Fashion,Long Tail (LT),3223066545,2539806263,9461644570,6866886178,2.856763754,104,94,247.9821304,87,Shopee > CPT
ID,Lifestyle,Long Tail (LT),5494512311,5690450173,5078176272,6164779915,238.9464522,3699010,3769979,31063.03414,130,Shopee < CPT
VN,Fashion,Non-Mall,17911470,2358489883,7778734810,1089943342,92.60695178,2252895,1987645,3519.0632,38,Shopee > CPT
ID,Electronics,Mall,6105175739,3860053115,246387361,8010538984,83.89843855,1298789,1438791,9061.025936,108,Shopee < CPT
MY,Electronics,Mall,397336550,4443647781,1059558759,5915798551,304.4900305,1427,1253,5176.081506,17,Shopee > CPT
ID,Lifestyle,Cross Border,7380929455,2664748272,7191732073,5950535365,36.41782278,563766,590637,1784.472982,49,Shopee < CPT
ID,Fashion,Mall,910920692,177207426,2759019740,3644999469,234.3163212,3627333,4291499,6795.171797,29,Shopee < CPT
VN,Fashion,Non-Mall,2616130800,74286263,3500405669,5521393451,84.3771868,2052686,2208572,15356.64791,182,Shopee < CPT
ID,FMCG,Non-Mall,6725064288,1591047424,7210065054,1834285003,267.9982003,4148746,4665902,5091.965634,19,Shopee < CPT
SG,Lifestyle,Long Tail (LT),2144847678,2097338538,5290041885,9230158196,0.7009131663,0,0,0,1,Shopee = CPT
PH,Fashion,Mall,2935339762,2572948681,3990849382,8924956616,101.9741419,5770,5697,19782.62406,194,Shopee > CPT
ID,Electronics,Mall,9957610702,6617864419,5210837353,3951178459,317.898421,4921226,5514475,39419.40015,124,Shopee < CPT
ID,Lifestyle,Long Tail (LT),4129059370,737317339,9654267193,5201478011,120.2152515,1860992,2073219,16108.84196,134,Shopee < CPT
ID,FMCG,Cross Border,9327592176,3540977361,8350344022,3078598010,371.7432915,5754772,6811657,60594.15626,163,Shopee < CPT
ID,FMCG,Mall,3756657346,6292671107,7418185176,4628111658,136.5993979,2114626,1915573,17621.31417,129,Shopee > CPT
TH,Fashion,Long Tail (LT),6120157425,1001030618,5586352253,3327976887,57.10315388,2083,2159,7421.649103,130,Shopee < CPT
ID,Lifestyle,Non-Mall,4380264366,3915805358,5702669990,8806771569,48.41368065,749467,640541,1258.754045,26,Shopee > CPT
ID,Lifestyle,Non-Mall,2005459670,9055066628,1376323871,4271371811,105.9931836,1640827,1387042,20774.65792,196,Shopee > CPT
TH,Lifestyle,Long Tail (LT),9219540862,5305949900,4762827236,2790680265,97.23216968,3547,3848,2624.779028,27,Shopee < CPT
PH,Fashion,Mall,2053460888,5242421148,8534162135,8275661009,184.4417858,10436,12205,26005.16047,141,Shopee < CPT
TH,FMCG,Cross Border,7547901025,2227432729,4260718372,7730914745,66.86988105,2439,2346,4077.645156,61,Shopee > CPT
TH,FMCG,Mall,5807037009,6700604949,2837041792,9777210782,60.5036513,2207,2522,11855.67265,196,Shopee < CPT
VN,Lifestyle,Mall,8877398121,4223943650,2636676051,2062853504,164.2387172,3995517,3488767,32355.02411,197,Shopee > CPT
TH,FMCG,Non-Mall,7325509744,1784313298,5219156403,8081605863,44.66690152,1629,1434,6563.057569,147,Shopee > CPT
ID,FMCG,Non-Mall,8009709750,9350281701,5299895821,9174469670,17.11695195,264978,274627,1848.624011,108,Shopee < CPT
ID,Fashion,Non-Mall,5573084762,7965468184,4519388088,3970800224,84.33814048,1305596,1082399,14253.13937,169,Shopee > CPT
SG,Fashion,Long Tail (LT),8957062112,6048544467,3712380835,9037180018,413.6216999,563,458,11160.38325,27,Shopee > CPT
ID,Fashion,Non-Mall,380635732,9355811511,3211158868,1208646518,356.2066467,5514256,4950429,5699.30532,16,Shopee > CPT
ID,Fashion,Long Tail (LT),6515014491,6306402114,1672392403,6202635782,128.9959613,1996921,1710263,24251.22884,188,Shopee > CPT
MY,FMCG,Non-Mall,2802601058,5679164948,6991396557,2967531554,62.48977577,292,268,10903.07783,175,Shopee > CPT
ID,Lifestyle,Long Tail (LT),494496880,4367988858,827916056,9736754870,259.9131867,4023586,4306754,31969.32128,123,Shopee < CPT
ID,Electronics,Mall,9572293802,8648780373,4559234215,5693240157,36.95841891,572134,527156,5506.79668,149,Shopee > CPT
ID,Lifestyle,Cross Border,6920307420,7196835864,1513053643,8218029754,55.10913472,853116,941857,7880.597397,143,Shopee < CPT
ID,FMCG,Mall,5358760455,2228159402,172569624,8952884673,44.62037387,690745,808819,6871.530635,154,Shopee < CPT
TH,Fashion,Long Tail (LT),35630730,6570277033,1277593019,6794525748,36.40836402,1328,1383,3421.320214,94,Shopee < CPT
VN,Fashion,Long Tail (LT),257750008,454532622,712050464,6373735416,12.74302703,310005,303716,1134.125784,89,Shopee > CPT
ID,Electronics,Non-Mall,7906492967,2852185702,5380529245,3678077769,52.07281544,806113,751446,5415.571332,104,Shopee > CPT
ID,FMCG,Mall,3300998553,2697315180,3868697626,6412263362,207.2358891,3208115,2898859,23417.65415,113,Shopee > CPT
TH,Lifestyle,Cross Border,6517122334,5163327632,6481460866,1341358996,50.19010645,1831,1556,6824.880435,136,Shopee > CPT
ID,Electronics,Long Tail (LT),1415674661,8254988073,845882631,957117370,245.2047889,3795892,3305902,36535.50648,149,Shopee > CPT
SG,Lifestyle,Cross Border,3238890178,5644884581,4760238637,7341267206,186.3536513,253,249,5572.482655,30,Shopee > CPT
TH,Fashion,Mall,1164592424,3939958392,7552484558,7762812065,315.4686241,11510,13501,47949.78965,152,Shopee < CPT
VN,FMCG,Non-Mall,725071933,8870879364,1727005054,1169326846,133.23269,3241218,3629148,16387.61953,123,Shopee < CPT
ID,Lifestyle,Cross Border,2483966129,3170218399,2866917994,9559537183,219.3408332,3395505,3651050,2851.430186,13,Shopee < CPT
TH,Fashion,Non-Mall,8945540401,4070644860,7584978794,5156570635,47.16966228,1721,1633,8820.440437,187,Shopee > CPT
PH,Electronics,Non-Mall,7526667556,8518519994,2157617952,8046938730,82.4992068,4668,5036,11302.06419,137,Shopee < CPT
TH,Fashion,Long Tail (LT),3075387554,3815716696,1741506339,8348018206,29.47107059,1075,1109,383.0183767,13,Shopee < CPT
ID,Electronics,Non-Mall,7413963892,1634996818,3122105958,6545399032,17.15278374,265533,311083,2727.285747,159,Shopee < CPT
VN,Lifestyle,Cross Border,2166324164,130402768,2024700008,4802944430,47.03767697,1144309,1132458,5644.52081,120,Shopee > CPT
ID,Electronics,Non-Mall,7277633367,1959660503,9202751712,7067979887,451.2834273,6986093,8331687,80779.73237,179,Shopee < CPT
TH,Lifestyle,Long Tail (LT),1367726668,7806889367,480374167,145490616,215.9816856,7880,7090,25916.43485,120,Shopee > CPT
ID,Electronics,Non-Mall,8298529078,5210178114,1682871228,9241721993,212.1653472,3284425,3446383,26732.8284,126,Shopee < CPT
TH,FMCG,Cross Border,4364842450,6030394299,1955174088,8840872494,117.7046176,4294,4724,14475.54575,123,Shopee < CPT
ID,Electronics,Cross Border,659636520,2832246177,4173196480,2631640760,106.8146973,1653544,1755307,12710.94189,119,Shopee < CPT
ID,Electronics,Mall,2635630987,7515161115,7706222595,6841818763,64.82717655,1003557,898172,9529.593941,147,Shopee > CPT
TH,Electronics,Cross Border,5355306827,7530431536,4958584819,5418954634,43.27579591,1578,1493,1946.199279,45,Shopee > CPT
ID,Lifestyle,Non-Mall,1096970863,9266831486,6235994757,455512085,27.04859406,418725,485312,2353.22341,87,Shopee < CPT
ID,Lifestyle,Cross Border,5838690288,7783482947,1761940048,402549986,54.01372716,836159,952907,3078.780595,57,Shopee < CPT
ID,Lifestyle,Cross Border,2248676536,9151009403,685411493,8822017755,15.72761428,243471,223155,94.36555667,6,Shopee > CPT
ID,Electronics,Mall,3532808271,5548057413,6351771879,306365280,24.45943153,378644,370696,4671.748587,191,Shopee > CPT
ID,FMCG,Mall,1594449049,6772972715,9211538384,8851069680,43.76797433,677550,679003,2757.381868,63,Shopee < CPT
PH,Lifestyle,Non-Mall,8544724295,7857984544,307952000,4293469876,112.6157067,6372,5176,14752.0854,131,Shopee > CPT
SG,FMCG,Non-Mall,9018165816,8152072197,6643224325,3196448538,165.8372587,225,254,3469.035645,21,Shopee < CPT
ID,Fashion,Non-Mall,8555779729,953320858,8684605251,4349594849,84.54044122,1308728,1094104,13357.38665,158,Shopee > CPT
SG,Electronics,Mall,4048819565,9480213015,1694228180,2498620526,85.03729194,115,108,15282.11152,181,Shopee > CPT
MY,FMCG,Long Tail (LT),3143870886,8176489802,1568549854,6275406673,19.98118104,93,109,2341.494639,118,Shopee < CPT
ID,Lifestyle,Mall,7216092042,2342016821,495813958,7120644878,39.77640822,615758,606747,2227.476374,56,Shopee > CPT
ID,Fashion,Cross Border,6837654538,2934933040,9206320434,4919898458,78.54666106,1215941,1235722,11781.99348,150,Shopee < CPT
SG,FMCG,Non-Mall,6670484264,8381143251,97640555,3644653696,2.236387616,3,2,52.86149554,24,Shopee > CPT
PH,Fashion,Long Tail (LT),4399885939,365407583,9823936790,6030070078,33.56319633,1899,2251,2751.979358,82,Shopee < CPT
SG,Electronics,Long Tail (LT),5137804718,6040384014,2816492807,972819671,31.32456144,42,35,2343.526302,76,Shopee > CPT
MY,Lifestyle,Cross Border,4361710899,5290025983,9133757232,8749069164,20.57501146,96,89,757.881261,37,Shopee > CPT
TH,Electronics,Cross Border,349600907,1981360568,6357699704,6755214604,194.8470421,7109,6119,15197.45659,78,Shopee > CPT
ID,Lifestyle,Long Tail (LT),8136680632,6005312989,1235844500,8961830343,127.7095502,1977007,1905412,24137.09654,189,Shopee > CPT
ID,FMCG,Non-Mall,5122015109,9683038785,4995904210,9596150461,11.54810097,178770,184419,219.4134556,19,Shopee < CPT
SG,Electronics,Mall,9368888095,9301154196,4882320027,6990979852,85.89698765,116,132,170.3314856,2,Shopee < CPT
SG,Lifestyle,Cross Border,6059991423,2888135945,2813408613,6900585022,163.5415117,222,220,25263.38974,155,Shopee > CPT
ID,Lifestyle,Mall,2031515018,9805979658,368548051,5744528751,0.6879193164,10649,10070,116.2547075,169,Shopee > CPT
ID,Lifestyle,Long Tail (LT),1787477546,655438706,2120060195,3924258330,462.6602746,7162212,6703128,21282.3715,46,Shopee > CPT
ID,Lifestyle,Non-Mall,2489038911,8768574247,7412217424,1500137488,218.4330343,3381452,3604525,22935.46462,105,Shopee < CPT
ID,Electronics,Mall,9024193377,8207876446,4314264209,1478022836,18.38372074,284589,324685,3621.590582,197,Shopee < CPT
ID,Electronics,Non-Mall,4848485744,3217477850,5829342749,7799199338,3.836303936,59387,59373,456.5132263,119,Shopee > CPT
MY,Fashion,Cross Border,3653888928,6246003365,9217186849,8482132148,119.1918466,558,537,22502.16035,189,Shopee > CPT
ID,FMCG,Mall,5813728900,5119245707,9444930253,9169596288,9.619475937,148914,166893,1567.971448,163,Shopee < CPT
ID,Lifestyle,Mall,2097230010,4410645108,4479716439,125162662,200.3844602,3102051,3563524,36870.73312,184,Shopee < CPT
MY,Fashion,Mall,3564518977,2751327960,1096904461,881958869,225.1391742,1055,1118,1125.513415,5,Shopee < CPT
ID,Fashion,Long Tail (LT),8285251588,8894456882,3213768495,2491074428,75.42230309,1167574,1215956,3544.845322,47,Shopee < CPT
MY,FMCG,Mall,9332517033,8609707242,7697425501,985029079,122.8530888,575,577,17789.51299,145,Shopee < CPT
TH,Lifestyle,Long Tail (LT),2828638102,2368831920,4256721242,3194256106,30.05151913,1096,1170,5767.393419,192,Shopee < CPT
ID,Electronics,Cross Border,3045151940,2412648244,9779783590,3307032783,20.23495333,313247,301656,2873.361584,142,Shopee > CPT
MY,Fashion,Cross Border,2627146759,7240080533,1192138864,3605071428,70.01679248,328,266,9937.803382,142,Shopee > CPT
ID,Fashion,Cross Border,9140981167,6298180502,8736720432,3828708296,307.5278292,4760684,5094981,34750.64061,113,Shopee < CPT
SG,Lifestyle,Non-Mall,2226734919,2388394609,8704654529,8737504507,77.33538332,105,123,11332.18311,147,Shopee < CPT
VN,Electronics,Cross Border,2194974948,6333689595,6783603840,6238079959,1.282709063,31205,35569,182.1440756,142,Shopee < CPT
ID,Fashion,Cross Border,8305068423,3867402435,5356417019,3667323895,88.29593025,1366865,1394591,14303.93915,162,Shopee < CPT
ID,Lifestyle,Long Tail (LT),6877582150,8681958140,2574970570,6006603063,130.6947088,2023219,2010476,23917.12651,183,Shopee > CPT
PH,Fashion,Non-Mall,8376070298,2224920322,2282545183,1596325321,88.48720973,5006,4344,16278.52396,184,Shopee > CPT
ID,FMCG,Mall,3837671714,5951103898,8164379144,951687201,71.14957709,1101431,1100974,284.5983011,4,Shopee > CPT
PH,FMCG,Cross Border,6309173718,2101923449,6490541845,5299496529,1.870153708,105,106,248.6568641,134,Shopee < CPT
MY,Fashion,Long Tail (LT),3957786193,4679338737,7705341094,1973751837,53.80545107,252,282,10269.80317,191,Shopee < CPT
TH,Lifestyle,Mall,4748450618,3313082150,3821797516,5892455986,65.47781197,2389,2435,1571.430529,24,Shopee < CPT
VN,Fashion,Long Tail (LT),2973183066,5883745927,2806672298,2010107944,219.7933621,5347023,5234095,37145.07808,169,Shopee > CPT
ID,FMCG,Non-Mall,6711506519,9726054753,631609151,6622576027,10.50887061,162682,169879,1607.851555,153,Shopee < CPT
TH,FMCG,Mall,7347694041,8981069174,4921496356,7797520223,0.2235262637,8,7,14.90962411,68,Shopee > CPT
ID,Lifestyle,Non-Mall,1299885149,1736896695,9838269140,3986394030,68.01706003,1052938,989461,10202.55806,150,Shopee > CPT
VN,Lifestyle,Cross Border,9514594857,4044759924,8489164558,5876017648,84.09589961,2045842,1660517,6307.189395,75,Shopee > CPT
MY,Fashion,Long Tail (LT),6844951907,7065526915,8183671883,8957056929,213.4143951,1000,933,36699.20521,172,Shopee > CPT
MY,FMCG,Long Tail (LT),5855754281,6704462619,4968617316,6525310458,169.9007619,796,863,7133.301328,42,Shopee < CPT
TH,Fashion,Non-Mall,6260253264,829516629,8870781721,798737532,72.0735905,2629,2746,6773.080454,94,Shopee < CPT
SG,FMCG,Cross Border,7124925803,4461157529,3386519159,1660267601,19.9367979,27,30,3667.266253,185,Shopee < CPT
ID,Lifestyle,Non-Mall,5718888718,539103072,761612889,8961497523,350.6241828,5427837,5071267,38568.65541,110,Shopee > CPT
ID,FMCG,Mall,7219963411,7754062681,6841440871,1812741309,23.80151834,368459,383143,1713.707438,72,Shopee < CPT
VN,Electronics,Cross Border,7899443757,1715115879,128834674,2282574145,400.3490406,9739491,10721024,48041.88347,120,Shopee < CPT
ID,Lifestyle,Mall,9354073113,5776044897,1605260076,4414318452,1.285136753,19894,23106,91.24214334,71,Shopee < CPT
TH,Electronics,Cross Border,3354703881,469509411,8681658069,2342321150,174.1045186,6352,7352,6441.396133,37,Shopee < CPT
VN,Electronics,Cross Border,6629289724,7325922126,9374886198,8920266561,94.87191806,2307996,2558914,6356.416894,67,Shopee < CPT
ID,Electronics,Cross Border,8493172950,6591760638,6890505592,790144526,61.81250641,956888,978170,6984.809535,113,Shopee < CPT
ID,Lifestyle,Mall,7918750447,4473111684,7962709284,1662238285,113.565154,1758045,1938663,16126.24851,142,Shopee < CPT
TH,Electronics,Non-Mall,1195039519,3721072597,1204545328,1004066243,54.46974624,1987,1974,9802.529703,180,Shopee > CPT
TH,Fashion,Cross Border,6741876677,9588278959,8665420489,4500661473,190.968593,6967,6780,19858.52302,104,Shopee > CPT
ID,FMCG,Long Tail (LT),7213639378,7102980956,8812218560,8094581903,38.00077469,588270,569866,4294.080295,113,Shopee > CPT
